_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
6330,1,online aggregation,online aggregation,"helen j. wang , peter j. haas , joseph m. hellerstein","joseph m. hellerstein , peter j. haas , helen j. wang",sigmod conference,international conference on management of data,1997,1997
11488,0,semantic integration of semistructured and structured data sources,integrating dynamically-fetched external information into a dbms for semistructured data,"sonia bergamaschi , maurizio vincini , silvana castano","jason mchugh , jennifer widom",sigmod record,acm sigmod record,1999,1997
9598,1,scalable parallel data mining for association rules,scalable parallel data mining for association rules,"eui-hong han , vipin kumar , george karypis","eui-hong han , george karypis , vipin kumar",sigmod conference,international conference on management of data,1997,1997
12016,0,enhanced abstract data types in object-relational databases,unisql 's next-generation object-relational database management system,praveen seshadri,"albert d'andrea , phil janus",vldb j.,acm sigmod record,1998,1996
8680,0,parametric query optimization,probabilistic optimization of top n queries,"raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim","donko donjerkovic , raghu ramakrishnan",vldb j.,very large data bases,1997,1999
2909,1,cubeexplorer : online exploration of data cubes,cubeexplorer : online exploration of data cubes,"jian pei , guozhu dong , ke wang , jiawei han , jianyong wang","jiawei han , jianyong wang , guozhu dong , jian pei , ke wang",sigmod conference,international conference on management of data,2002,2002
10468,0,mixed mode xml query processing,sequence query processing,"stratis viglas , josef burger , leonidas galanis , jeffrey f. naughton , alan halverson , rajasekar krishnamurthy , david j. dewitt , feng tian , ameet kini , yuan wang , ajith nagaraja rao","praveen seshadri , miron livny , raghu ramakrishnan",vldb,international conference on management of data,2003,1994
6713,0,revisiting commit processing in distributed database systems,mariposa : a wide-area distributed database system,"krithi ramamritham , jayant r. haritsa , ramesh gupta","michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",sigmod conference,the vldb journal -- the international journal on very large data bases,1997,1996
760,1,wavecluster : a wavelet based clustering approach for spatial data in very large databases,wavecluster : a wavelet-based clustering approach for spatial data in very large databases,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang","gholamhosein sheikholeslami , surojit chatterjee , aidong zhang",vldb j.,the vldb journal -- the international journal on very large data bases,2000,2000
5852,0,qursed : querying and reporting semistructured data,vqbd : exploring semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos","sudarshan s. chawathe , thomas baby , jihwang yoo",sigmod conference,international conference on management of data,2002,2001
5421,0,exploratory mining and pruning optimizations of constrained association rules,constructing efficient decision trees by using optimized numeric association rules,"alex pang , jiawei han , raymond t. ng , laks v. s. lakshmanan","takeshi fukuda , yasuhiko morimoto , shinichi morishita , takeshi tokuyama",sigmod conference,very large data bases,1998,1996
3080,1,report on second international workshop on advanced issues of e-commerce and web-based information systems,report on second international workshop on advanced issues of e-commerce and web-based information systems,"philip s. yu , kun-lung wu","kun-lung wu , philip s. yu",sigmod record,acm sigmod record,2000,2000
8403,1,fast parallel similarity search in multimedia databases,fast parallel similarity search in multimedia databases,"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold","stefan berchtold , christian b &#246; hm , bernhard braunm &#252; ller , daniel a. keim , hans-peter kriegel",sigmod conference,international conference on management of data,1997,1997
4762,1,resource scheduling in enhanced pay-per-view continuous media databases,resource scheduling in enhanced pay-per-view continuous media databases,"banu özden , minos n. garofalakis , abraham silberschatz","minos n. garofalakis , banu &#214; zden , abraham silberschatz",vldb,very large data bases,1997,1997
5825,1,starting ( and sometimes ending ) a database company,starting ( and sometimes ending ) a database company,jack a. orenstein,jack a. orenstein,vldb,very large data bases,1998,1998
7372,0,the need for distributed asynchronous transactions,distributed transactions in practice,"lyman do , prabhu ram , pamela drew","prabhu ram , lyman do , pamela drew",sigmod conference,acm sigmod record,1999,1999
8183,0,a system for watermarking relational databases,a data transformation system for biological data sources,"peter j. haas , rakesh agrawal , jerry kiernan","peter buneman , susan b. davidson , kyle hart , g. christian overton , limsoon wong",sigmod conference,very large data bases,2003,1995
279,1,applying database visualization to the world wide web,applying database visualization to the world wide web,"alberto o. mendelzon , dimitra vista , masum z. hasan","masum z. hasan , alberto o. mendelzon , dimitra vista",sigmod record,acm sigmod record,1996,1996
4989,1,generating efficient plans for queries using views,generating efficient plans for queries using views,"chen li , jeffrey d. ullman , foto n. afrati","foto n. afrati , chen li , jeffrey d. ullman",sigmod conference,international conference on management of data,2001,2001
8442,0,bringing order to query optimization,including group-by in query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen","surajit chaudhuri , kyuseok shim",sigmod record,very large data bases,2002,1994
729,0,parametric query optimization,open issues in parallel query optimization,"raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim","waqar hasan , daniela florescu , patrick valduriez",vldb j.,acm sigmod record,1997,1996
8255,0,index configuration in object-oriented databases,index nesting - an efficient approach to indexing in object-oriented databases,elisa bertino,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",vldb j.,the vldb journal -- the international journal on very large data bases,1994,1996
11698,0,acm multimedia '94 conference workshop on multimedia database management systems,the mariposa distributed database management system,"p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu",jeff sidell,sigmod record,acm sigmod record,1995,1996
7867,1,s3 : similarity search in cad database systems,s3 : similarity search in cad database systems,"hans-peter kriegel , stefan berchtold","stefan berchtold , hans-peter kriegel",sigmod conference,international conference on management of data,1997,1997
7520,0,coalescing in temporal databases,temporal aggregation in active database rules,"michael d. soo , richard t. snodgrass , michael h. böhlen","iakovos motakis , carlo zaniolo",vldb,international conference on management of data,1996,1997
6638,1,new tpc benchmarks for decision support and web commerce,new tpc benchmarks for decision support and web commerce,"meikel pöss , chris floyd","meikel poess , chris floyd",sigmod record,acm sigmod record,2000,2000
2494,0,robust and efficient fuzzy match for online data cleaning,efficient and effective clustering methods for spatial data mining,"surajit chaudhuri , kris ganjam , venkatesh ganti , rajeev motwani","raymond t. ng , jiawei han",sigmod conference,very large data bases,2003,1994
