_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
8869,0,tracing the lineage of view data in a warehousing environment,lineage tracing in a data warehousing system,"y cui , j widom , j wiener","d proposal , y cui , j widom",acm trans . database syst .,,2000,
10440,0,the aditi deductive database system,rule and data allocation in distributed deductive database systems,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland","sj lim , yk ng",vldb j.,,1994,
14429,0,improving performance with bulk-inserts in oracle r-trees,improved query performance with variant indexes,"n an , k kanth , s ravada","eon patrick , d quass",vldb,"sigmod conference ,",2003,
18726,0,infering structure in semistructured data,describing semistructured data,"s nestorov , s abiteboul , r motwani",l cardelli,sigmod record,"sigmod record ,",1997,2001.0
19614,0,a framework for semantic gossiping,a framework for modeling and evaluating automatic semantic reconciliation,"k aberer , p cudrщ-mauroux , m hauswirth","a gal , a anaby-tavor , a trombetta , d montesi",sigmod record,"the vldb journal the international journal on very large & hellip ; ,",2002,2005.0
11241,0,cure : an efficient clustering algorithm for large databases,an effective algorithm for mining association rules in large databases,"s guha , r rastogi , k shim","a savasere , e omiecinski , s navathe",sigmod conference,"proceedings of 21st international conference on very large & hellip ; ,",1998,
26988,0,concurrency and recovery in generalized search trees,concurrency control and recovery in database systems,"m kornacker , c mohan , j hellerstein",acms anthology,sigmod conference,,1997,
2329,0,the araneus web-base management system,extensible database management systems,"g mecca , p atzeni , a masci , p merialdo , g sindoni","mj carey , lm haas",sigmod conference,"sigmod record ,",1998,1990.0
22410,0,falcon : feedback adaptive loop for content-based retrieval,content-based image retrieval,"l wu , c faloutsos , k sycara , t payne",t chiueh,vldb,proceedings of the international conference on very large,2000,
13944,0,xpress : a queriable compression for xml data,an efficient compressor for xml data,"j min , m park , c chung","h liefke , ds xmill",sigmod conference,"proceedings of the 2000 acm sigmod conference on management & hellip ; ,",2003,
16388,0,qursed : querying and reporting semistructured data,describing semistructured data,"y papakonstantinou , m petropoulos , v vassalos",l cardelli,sigmod conference,"sigmod record ,",2002,2001.0
25724,0,statistical schema matching across web query interfaces,statistical schema integration across the deep web,"b he , k chang","b he , kcc chang",sigmod conference,,2003,
17581,1,the clio project : managing heterogeneity,the clio project : managing heterogeneity,"r miller , m hernсndez , l haas , l yan , c ho , r fagin , l popa",l yan,sigmod record,"sigmod record ,",2001,2001.0
11413,0,wavecluster : a wavelet based clustering approach for spatial data in very large databases,wavecluster : a multi-resolution clustering approach for very large spatial databases,"g sheikholeslami , s chatterjee , a zhang","o shmueli , j widom , g sheikholeslami , s chatterjee",vldb j.,"& hellip ; - fourth international conference on very-large databases ,",2000,
6818,1,parametric query optimization,parametric query optimization,"y ioannidis , r ng , k shim , t sellis","ye ioannidis , rt ng , k shim , tk sellis",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",1997,1997.0
2374,0,editor 's notes,editor 's notes,m franklin,l sechrest,sigmod record,"new directions for program evaluation ,",1997,1993.0
26254,1,progressive merge join : a generic and non-blocking sort-based join algorithm,progressive merge join : a generic and non-blocking sort-based join algorithm,"j dittrich , b seeger , d taylor , p widmayer","jp dittrich , b seeger , ds taylor , p widmayer",vldb,"vldb ,",2002,2002.0
21493,1,continuous queries over data streams,continuous queries over data streams,"s babu , j widom","s balu , j widom",sigmod record,,2001,
10389,1,the ccube constraint object-oriented database system,the ccube constraint object-oriented database,"a brodsky , v segal , j chen , p exarkhopoulo","a brodsky , ve segal , j chen , pa exarkhopoulo",sigmod conference,proc . acm sigmod conf . on management of,1999,
26495,0,management of multidimensional discrete data,sql and management of external data,p baumann,gc introduction,vldb j.,"sigmod record ,",1994,2001.0
3889,0,open object database management systems,data placement in parallel database systems,,"s zhou , mh williams",,,1994,
28573,1,stream : the stanford stream data manager,stream : the stanford stream data manager,"a arasu , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",d proposal,sigmod conference,,2003,
19388,1,enhanced hypertext categorization using hyperlinks,enhanced hypertext categorization using hyperlinks,"s chakrabarti , b dom , p indyk","s chakrabarti , b dom",sigmod conference,"sigmod conference ,",1998,1998.0
15998,0,xquery : a query language for xml,xquery : the xml query language,,m brundage,,,2003,2004.0
9858,0,integrating mining with relational database systems : alternatives and implications,defining quality : alternatives and implications,"s sarawagi , s thomas , r agrawal","ca reeves , da bednar",sigmod conference,"the academy of management review ,",1998,1994.0
5752,0,challenges for global information systems,data engineering and information systems,"a levy , a silberschatz , d srivastava , m zemankova","rl shuey , g wiederhold",vldb,"ieee computer ,",1994,
22471,0,s3 : similarity search in cad database systems,proximity search in databases,"s berchtold , h kriegel","r goldman , n shivakumar , s venkatasubramanian , h",sigmod conference,"vldb ,",1997,1998.0
27101,0,an introduction to spatial database systems,an introduction to muhisensor data fusion [ j ],r gќting,dl hall,vldb j.,"proceedings of the ieee ,",1994,
9938,0,on the computation of multidimensional aggregates,incremental computation and maintenance of temporal aggregates,"s agarwal , r agrawal , p deshpande , a gupta , j naughton , r ramakrishnan , s sarawagi","j yang , j widom",vldb,"the vldb journal the international journal on very large & hellip ; ,",1996,2003.0
26313,0,strudel : a web-site management system,bayan : an arabic text database management system,"m fernandez , d florescu , j kang , a levy , d suciu","r king , a morfeq",sigmod conference,"proceedings of the 1990 acm sigmod international conference & hellip ; ,",1997,1990.0
2758,1,archiving scientific data,archiving scientific data,"p buneman , s khanna , k tajima , w tan","p buneman , s khanna , k tajima , wc tan",sigmod conference,"acm transactions on database systems ,",2002,2004.0
275,0,the araneus web-base management system,bayan : an arabic text database management system,"g mecca , p atzeni , a masci , p merialdo , g sindoni","r king , a morfeq",sigmod conference,"proceedings of the 1990 acm sigmod international conference & hellip ; ,",1998,1990.0
4352,0,mining generalized association rules,an effective hash algorithm for mining association rules,"r srikant , r agrawal","j park , m chen , p yu",vldb,proceedings of the 1995 acm sigmod international conference,1995,
1709,0,vxmlr : a visual xml-relational database system,an authorization mechanism for a relational database system,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian","p selinger , bw wade",vldb,"acm-tods ,",2001,
16863,0,holistic twig joins : optimal xml pattern matching,prefix path streaming : a new clustering method for optimal holistic xml twig pattern matching,"n bruno , n koudas , d srivastava","t chen , tw ling , cy chan",sigmod conference,,2002,
27526,0,scalable parallel data mining for association rules,fast algorithms for mining association rules in large databases,"e han , g karypis , v kumar","r argrawal , r srikant",sigmod conference,,1997,1994.0
21550,0,design principles for data-intensive web sites,homer : a model-based case tool for data-intensive web sites,"s ceri , p fraternali , s paraboschi","p merialdo , p atzeni , m magnante , g mecca , m",sigmod record,"sigmod conference ,",1999,2000.0
13823,1,sql standardization : the next steps,sql standardization : the next steps .,"a eisenberg , j melton",acms anthology,sigmod record,"sigmod record ,",2000,2000.0
22132,0,databases and visualization,information visualization,d keim,sk card,sigmod conference,,1996,
2074,1,multigranularity locking in multiple job classes transaction processing system,multigranularity locking in multiple job classes transaction processing system,"s ng , s hung","s ng , s hung",sigmod record,"acm sigmod record ,",1995,1995.0
2144,0,building and customizing data-intensive web sites using weave,roles of agents in data-intensive web sites,"k yagoub , d florescu , v issarny , p valduriez","hbengaa ali , ben ammar",vldb,,2000,
11729,0,a predicate-based caching scheme for client-server database architectures,data caching tradeoffs in client-server dbms architectures,"a keller , j basu","m franklin , m carey , m livny , e shekita",vldb j.,"proceedings of the acm sigmod international conference on & hellip ; ,",1996,
